source,target,source_type,target_type,edge_type
PYO_28,STR_1262,pyoverdine,strain,utilization
PYO_90,STR_1262,pyoverdine,strain,utilization
PYO_91,STR_1262,pyoverdine,strain,utilization
PYO_92,STR_1262,pyoverdine,strain,utilization
PYO_93,STR_1262,pyoverdine,strain,utilization
PYO_21,STR_1263,pyoverdine,strain,utilization
PYO_22,STR_1263,pyoverdine,strain,utilization
PYO_23,STR_1263,pyoverdine,strain,utilization
PYO_24,STR_1263,pyoverdine,strain,utilization
PYO_25,STR_1263,pyoverdine,strain,utilization
PYO_26,STR_1263,pyoverdine,strain,utilization
PYO_27,STR_1263,pyoverdine,strain,utilization
PYO_28,STR_1263,pyoverdine,strain,utilization
PYO_21,STR_1264,pyoverdine,strain,utilization
PYO_22,STR_1264,pyoverdine,strain,utilization
PYO_23,STR_1264,pyoverdine,strain,utilization
PYO_24,STR_1264,pyoverdine,strain,utilization
PYO_25,STR_1264,pyoverdine,strain,utilization
PYO_26,STR_1264,pyoverdine,strain,utilization
PYO_27,STR_1264,pyoverdine,strain,utilization
PYO_28,STR_1264,pyoverdine,strain,utilization
PYO_21,STR_1265,pyoverdine,strain,utilization
PYO_22,STR_1265,pyoverdine,strain,utilization
PYO_23,STR_1265,pyoverdine,strain,utilization
PYO_24,STR_1265,pyoverdine,strain,utilization
PYO_25,STR_1265,pyoverdine,strain,utilization
PYO_26,STR_1265,pyoverdine,strain,utilization
PYO_27,STR_1265,pyoverdine,strain,utilization
PYO_28,STR_1265,pyoverdine,strain,utilization
PYO_88,STR_1266,pyoverdine,strain,utilization
PYO_89,STR_1266,pyoverdine,strain,utilization
PYO_50,STR_1267,pyoverdine,strain,utilization
PYO_51,STR_1267,pyoverdine,strain,utilization
PYO_52,STR_1267,pyoverdine,strain,utilization
PYO_06,STR_1268,pyoverdine,strain,utilization
PYO_07,STR_1268,pyoverdine,strain,utilization
PYO_08,STR_1268,pyoverdine,strain,utilization
PYO_14,STR_1268,pyoverdine,strain,utilization
PYO_15,STR_1268,pyoverdine,strain,utilization
PYO_16,STR_1268,pyoverdine,strain,utilization
PYO_17,STR_1268,pyoverdine,strain,utilization
PYO_18,STR_1268,pyoverdine,strain,utilization
PYO_19,STR_1268,pyoverdine,strain,utilization
PYO_20,STR_1268,pyoverdine,strain,utilization
PYO_21,STR_1269,pyoverdine,strain,utilization
PYO_22,STR_1269,pyoverdine,strain,utilization
PYO_23,STR_1269,pyoverdine,strain,utilization
PYO_24,STR_1269,pyoverdine,strain,utilization
PYO_25,STR_1269,pyoverdine,strain,utilization
PYO_26,STR_1269,pyoverdine,strain,utilization
PYO_27,STR_1269,pyoverdine,strain,utilization
PYO_28,STR_1269,pyoverdine,strain,utilization
PYO_90,STR_1269,pyoverdine,strain,utilization
PYO_91,STR_1269,pyoverdine,strain,utilization
PYO_92,STR_1269,pyoverdine,strain,utilization
PYO_93,STR_1269,pyoverdine,strain,utilization
PYO_21,STR_1270,pyoverdine,strain,utilization
PYO_22,STR_1270,pyoverdine,strain,utilization
PYO_23,STR_1270,pyoverdine,strain,utilization
PYO_24,STR_1270,pyoverdine,strain,utilization
PYO_25,STR_1270,pyoverdine,strain,utilization
PYO_26,STR_1270,pyoverdine,strain,utilization
PYO_27,STR_1270,pyoverdine,strain,utilization
PYO_28,STR_1270,pyoverdine,strain,utilization
PYO_90,STR_1270,pyoverdine,strain,utilization
PYO_91,STR_1270,pyoverdine,strain,utilization
PYO_92,STR_1270,pyoverdine,strain,utilization
PYO_93,STR_1270,pyoverdine,strain,utilization
PYO_21,STR_1271,pyoverdine,strain,utilization
PYO_22,STR_1271,pyoverdine,strain,utilization
PYO_23,STR_1271,pyoverdine,strain,utilization
PYO_24,STR_1271,pyoverdine,strain,utilization
PYO_25,STR_1271,pyoverdine,strain,utilization
PYO_26,STR_1271,pyoverdine,strain,utilization
PYO_27,STR_1271,pyoverdine,strain,utilization
PYO_28,STR_1271,pyoverdine,strain,utilization
PYO_90,STR_1271,pyoverdine,strain,utilization
PYO_91,STR_1271,pyoverdine,strain,utilization
PYO_92,STR_1271,pyoverdine,strain,utilization
PYO_93,STR_1271,pyoverdine,strain,utilization
PYO_21,STR_1272,pyoverdine,strain,utilization
PYO_22,STR_1272,pyoverdine,strain,utilization
PYO_23,STR_1272,pyoverdine,strain,utilization
PYO_24,STR_1272,pyoverdine,strain,utilization
PYO_25,STR_1272,pyoverdine,strain,utilization
PYO_26,STR_1272,pyoverdine,strain,utilization
PYO_27,STR_1272,pyoverdine,strain,utilization
PYO_28,STR_1272,pyoverdine,strain,utilization
PYO_90,STR_1272,pyoverdine,strain,utilization
PYO_91,STR_1272,pyoverdine,strain,utilization
PYO_92,STR_1272,pyoverdine,strain,utilization
PYO_93,STR_1272,pyoverdine,strain,utilization
PYO_14,STR_1273,pyoverdine,strain,utilization
PYO_15,STR_1273,pyoverdine,strain,utilization
PYO_16,STR_1273,pyoverdine,strain,utilization
PYO_17,STR_1273,pyoverdine,strain,utilization
PYO_18,STR_1273,pyoverdine,strain,utilization
PYO_19,STR_1273,pyoverdine,strain,utilization
PYO_20,STR_1273,pyoverdine,strain,utilization
PYO_30,STR_1273,pyoverdine,strain,utilization
PYO_31,STR_1273,pyoverdine,strain,utilization
PYO_32,STR_1273,pyoverdine,strain,utilization
PYO_33,STR_1273,pyoverdine,strain,utilization
PYO_34,STR_1273,pyoverdine,strain,utilization
PYO_35,STR_1273,pyoverdine,strain,utilization
PYO_36,STR_1273,pyoverdine,strain,utilization
PYO_37,STR_1273,pyoverdine,strain,utilization
PYO_38,STR_1273,pyoverdine,strain,utilization
PYO_39,STR_1273,pyoverdine,strain,utilization
PYO_40,STR_1273,pyoverdine,strain,utilization
PYO_41,STR_1273,pyoverdine,strain,utilization
PYO_42,STR_1273,pyoverdine,strain,utilization
PYO_43,STR_1273,pyoverdine,strain,utilization
PYO_44,STR_1273,pyoverdine,strain,utilization
PYO_45,STR_1273,pyoverdine,strain,utilization
PYO_66,STR_1273,pyoverdine,strain,utilization
PYO_14,STR_1274,pyoverdine,strain,utilization
PYO_15,STR_1274,pyoverdine,strain,utilization
PYO_16,STR_1274,pyoverdine,strain,utilization
PYO_17,STR_1274,pyoverdine,strain,utilization
PYO_18,STR_1274,pyoverdine,strain,utilization
PYO_19,STR_1274,pyoverdine,strain,utilization
PYO_20,STR_1274,pyoverdine,strain,utilization
PYO_30,STR_1274,pyoverdine,strain,utilization
PYO_31,STR_1274,pyoverdine,strain,utilization
PYO_32,STR_1274,pyoverdine,strain,utilization
PYO_33,STR_1274,pyoverdine,strain,utilization
PYO_34,STR_1274,pyoverdine,strain,utilization
PYO_35,STR_1274,pyoverdine,strain,utilization
PYO_36,STR_1274,pyoverdine,strain,utilization
PYO_37,STR_1274,pyoverdine,strain,utilization
PYO_38,STR_1274,pyoverdine,strain,utilization
PYO_39,STR_1274,pyoverdine,strain,utilization
PYO_40,STR_1274,pyoverdine,strain,utilization
PYO_41,STR_1274,pyoverdine,strain,utilization
PYO_42,STR_1274,pyoverdine,strain,utilization
PYO_43,STR_1274,pyoverdine,strain,utilization
PYO_44,STR_1274,pyoverdine,strain,utilization
PYO_45,STR_1274,pyoverdine,strain,utilization
PYO_21,STR_1275,pyoverdine,strain,utilization
PYO_22,STR_1275,pyoverdine,strain,utilization
PYO_23,STR_1275,pyoverdine,strain,utilization
PYO_24,STR_1275,pyoverdine,strain,utilization
PYO_25,STR_1275,pyoverdine,strain,utilization
PYO_26,STR_1275,pyoverdine,strain,utilization
PYO_27,STR_1275,pyoverdine,strain,utilization
PYO_28,STR_1275,pyoverdine,strain,utilization
PYO_58,STR_1275,pyoverdine,strain,utilization
PYO_59,STR_1275,pyoverdine,strain,utilization
PYO_60,STR_1275,pyoverdine,strain,utilization
PYO_61,STR_1275,pyoverdine,strain,utilization
PYO_62,STR_1275,pyoverdine,strain,utilization
PYO_63,STR_1275,pyoverdine,strain,utilization
PYO_64,STR_1275,pyoverdine,strain,utilization
PYO_65,STR_1275,pyoverdine,strain,utilization
PYO_12,STR_1276,pyoverdine,strain,utilization
PYO_13,STR_1276,pyoverdine,strain,utilization
PYO_14,STR_1276,pyoverdine,strain,utilization
PYO_15,STR_1276,pyoverdine,strain,utilization
PYO_16,STR_1276,pyoverdine,strain,utilization
PYO_17,STR_1276,pyoverdine,strain,utilization
PYO_18,STR_1276,pyoverdine,strain,utilization
PYO_19,STR_1276,pyoverdine,strain,utilization
PYO_20,STR_1276,pyoverdine,strain,utilization
PYO_32,STR_1276,pyoverdine,strain,utilization
PYO_33,STR_1276,pyoverdine,strain,utilization
PYO_34,STR_1276,pyoverdine,strain,utilization
PYO_35,STR_1276,pyoverdine,strain,utilization
PYO_36,STR_1276,pyoverdine,strain,utilization
PYO_37,STR_1276,pyoverdine,strain,utilization
PYO_38,STR_1276,pyoverdine,strain,utilization
PYO_39,STR_1276,pyoverdine,strain,utilization
PYO_40,STR_1276,pyoverdine,strain,utilization
PYO_41,STR_1276,pyoverdine,strain,utilization
PYO_42,STR_1276,pyoverdine,strain,utilization
PYO_43,STR_1276,pyoverdine,strain,utilization
PYO_44,STR_1276,pyoverdine,strain,utilization
PYO_45,STR_1276,pyoverdine,strain,utilization
PYO_53,STR_1276,pyoverdine,strain,utilization
PYO_54,STR_1276,pyoverdine,strain,utilization
PYO_66,STR_1276,pyoverdine,strain,utilization
PYO_80,STR_1276,pyoverdine,strain,utilization
PYO_14,STR_1277,pyoverdine,strain,utilization
PYO_15,STR_1277,pyoverdine,strain,utilization
PYO_16,STR_1277,pyoverdine,strain,utilization
PYO_17,STR_1277,pyoverdine,strain,utilization
PYO_18,STR_1277,pyoverdine,strain,utilization
PYO_19,STR_1277,pyoverdine,strain,utilization
PYO_20,STR_1277,pyoverdine,strain,utilization
PYO_30,STR_1277,pyoverdine,strain,utilization
PYO_31,STR_1277,pyoverdine,strain,utilization
PYO_32,STR_1277,pyoverdine,strain,utilization
PYO_33,STR_1277,pyoverdine,strain,utilization
PYO_34,STR_1277,pyoverdine,strain,utilization
PYO_35,STR_1277,pyoverdine,strain,utilization
PYO_36,STR_1277,pyoverdine,strain,utilization
PYO_37,STR_1277,pyoverdine,strain,utilization
PYO_38,STR_1277,pyoverdine,strain,utilization
PYO_39,STR_1277,pyoverdine,strain,utilization
PYO_40,STR_1277,pyoverdine,strain,utilization
PYO_41,STR_1277,pyoverdine,strain,utilization
PYO_42,STR_1277,pyoverdine,strain,utilization
PYO_43,STR_1277,pyoverdine,strain,utilization
PYO_44,STR_1277,pyoverdine,strain,utilization
PYO_45,STR_1277,pyoverdine,strain,utilization
PYO_14,STR_1278,pyoverdine,strain,utilization
PYO_15,STR_1278,pyoverdine,strain,utilization
PYO_16,STR_1278,pyoverdine,strain,utilization
PYO_17,STR_1278,pyoverdine,strain,utilization
PYO_18,STR_1278,pyoverdine,strain,utilization
PYO_19,STR_1278,pyoverdine,strain,utilization
PYO_20,STR_1278,pyoverdine,strain,utilization
PYO_32,STR_1278,pyoverdine,strain,utilization
PYO_33,STR_1278,pyoverdine,strain,utilization
PYO_34,STR_1278,pyoverdine,strain,utilization
PYO_35,STR_1278,pyoverdine,strain,utilization
PYO_36,STR_1278,pyoverdine,strain,utilization
PYO_37,STR_1278,pyoverdine,strain,utilization
PYO_38,STR_1278,pyoverdine,strain,utilization
PYO_39,STR_1278,pyoverdine,strain,utilization
PYO_40,STR_1278,pyoverdine,strain,utilization
PYO_41,STR_1278,pyoverdine,strain,utilization
PYO_42,STR_1278,pyoverdine,strain,utilization
PYO_43,STR_1278,pyoverdine,strain,utilization
PYO_44,STR_1278,pyoverdine,strain,utilization
PYO_45,STR_1278,pyoverdine,strain,utilization
PYO_14,STR_1279,pyoverdine,strain,utilization
PYO_15,STR_1279,pyoverdine,strain,utilization
PYO_16,STR_1279,pyoverdine,strain,utilization
PYO_17,STR_1279,pyoverdine,strain,utilization
PYO_18,STR_1279,pyoverdine,strain,utilization
PYO_19,STR_1279,pyoverdine,strain,utilization
PYO_20,STR_1279,pyoverdine,strain,utilization
PYO_30,STR_1279,pyoverdine,strain,utilization
PYO_31,STR_1279,pyoverdine,strain,utilization
PYO_32,STR_1279,pyoverdine,strain,utilization
PYO_33,STR_1279,pyoverdine,strain,utilization
PYO_34,STR_1279,pyoverdine,strain,utilization
PYO_35,STR_1279,pyoverdine,strain,utilization
PYO_36,STR_1279,pyoverdine,strain,utilization
PYO_37,STR_1279,pyoverdine,strain,utilization
PYO_38,STR_1279,pyoverdine,strain,utilization
PYO_39,STR_1279,pyoverdine,strain,utilization
PYO_40,STR_1279,pyoverdine,strain,utilization
PYO_41,STR_1279,pyoverdine,strain,utilization
PYO_42,STR_1279,pyoverdine,strain,utilization
PYO_43,STR_1279,pyoverdine,strain,utilization
PYO_44,STR_1279,pyoverdine,strain,utilization
PYO_45,STR_1279,pyoverdine,strain,utilization
PYO_14,STR_1280,pyoverdine,strain,utilization
PYO_15,STR_1280,pyoverdine,strain,utilization
PYO_16,STR_1280,pyoverdine,strain,utilization
PYO_17,STR_1280,pyoverdine,strain,utilization
PYO_18,STR_1280,pyoverdine,strain,utilization
PYO_19,STR_1280,pyoverdine,strain,utilization
PYO_20,STR_1280,pyoverdine,strain,utilization
PYO_30,STR_1280,pyoverdine,strain,utilization
PYO_31,STR_1280,pyoverdine,strain,utilization
PYO_32,STR_1280,pyoverdine,strain,utilization
PYO_33,STR_1280,pyoverdine,strain,utilization
PYO_34,STR_1280,pyoverdine,strain,utilization
PYO_35,STR_1280,pyoverdine,strain,utilization
PYO_36,STR_1280,pyoverdine,strain,utilization
PYO_37,STR_1280,pyoverdine,strain,utilization
PYO_38,STR_1280,pyoverdine,strain,utilization
PYO_39,STR_1280,pyoverdine,strain,utilization
PYO_40,STR_1280,pyoverdine,strain,utilization
PYO_41,STR_1280,pyoverdine,strain,utilization
PYO_42,STR_1280,pyoverdine,strain,utilization
PYO_43,STR_1280,pyoverdine,strain,utilization
PYO_44,STR_1280,pyoverdine,strain,utilization
PYO_45,STR_1280,pyoverdine,strain,utilization
PYO_12,STR_1281,pyoverdine,strain,utilization
PYO_13,STR_1281,pyoverdine,strain,utilization
PYO_21,STR_1281,pyoverdine,strain,utilization
PYO_22,STR_1281,pyoverdine,strain,utilization
PYO_23,STR_1281,pyoverdine,strain,utilization
PYO_24,STR_1281,pyoverdine,strain,utilization
PYO_25,STR_1281,pyoverdine,strain,utilization
PYO_26,STR_1281,pyoverdine,strain,utilization
PYO_27,STR_1281,pyoverdine,strain,utilization
PYO_28,STR_1281,pyoverdine,strain,utilization
PYO_12,STR_1282,pyoverdine,strain,utilization
PYO_13,STR_1282,pyoverdine,strain,utilization
PYO_21,STR_1282,pyoverdine,strain,utilization
PYO_22,STR_1282,pyoverdine,strain,utilization
PYO_23,STR_1282,pyoverdine,strain,utilization
PYO_24,STR_1282,pyoverdine,strain,utilization
PYO_25,STR_1282,pyoverdine,strain,utilization
PYO_26,STR_1282,pyoverdine,strain,utilization
PYO_27,STR_1282,pyoverdine,strain,utilization
PYO_28,STR_1282,pyoverdine,strain,utilization
PYO_12,STR_1283,pyoverdine,strain,utilization
PYO_13,STR_1283,pyoverdine,strain,utilization
PYO_21,STR_1283,pyoverdine,strain,utilization
PYO_22,STR_1283,pyoverdine,strain,utilization
PYO_23,STR_1283,pyoverdine,strain,utilization
PYO_24,STR_1283,pyoverdine,strain,utilization
PYO_25,STR_1283,pyoverdine,strain,utilization
PYO_26,STR_1283,pyoverdine,strain,utilization
PYO_27,STR_1283,pyoverdine,strain,utilization
PYO_28,STR_1283,pyoverdine,strain,utilization
PYO_12,STR_1284,pyoverdine,strain,utilization
PYO_13,STR_1284,pyoverdine,strain,utilization
PYO_21,STR_1284,pyoverdine,strain,utilization
PYO_22,STR_1284,pyoverdine,strain,utilization
PYO_23,STR_1284,pyoverdine,strain,utilization
PYO_24,STR_1284,pyoverdine,strain,utilization
PYO_25,STR_1284,pyoverdine,strain,utilization
PYO_26,STR_1284,pyoverdine,strain,utilization
PYO_27,STR_1284,pyoverdine,strain,utilization
PYO_28,STR_1284,pyoverdine,strain,utilization
PYO_12,STR_1285,pyoverdine,strain,utilization
PYO_13,STR_1285,pyoverdine,strain,utilization
PYO_21,STR_1285,pyoverdine,strain,utilization
PYO_22,STR_1285,pyoverdine,strain,utilization
PYO_23,STR_1285,pyoverdine,strain,utilization
PYO_24,STR_1285,pyoverdine,strain,utilization
PYO_25,STR_1285,pyoverdine,strain,utilization
PYO_26,STR_1285,pyoverdine,strain,utilization
PYO_27,STR_1285,pyoverdine,strain,utilization
PYO_28,STR_1285,pyoverdine,strain,utilization
PYO_21,STR_1286,pyoverdine,strain,utilization
PYO_22,STR_1286,pyoverdine,strain,utilization
PYO_23,STR_1286,pyoverdine,strain,utilization
PYO_24,STR_1286,pyoverdine,strain,utilization
PYO_25,STR_1286,pyoverdine,strain,utilization
PYO_26,STR_1286,pyoverdine,strain,utilization
PYO_27,STR_1286,pyoverdine,strain,utilization
PYO_28,STR_1286,pyoverdine,strain,utilization
PYO_90,STR_1286,pyoverdine,strain,utilization
PYO_91,STR_1286,pyoverdine,strain,utilization
PYO_92,STR_1286,pyoverdine,strain,utilization
PYO_93,STR_1286,pyoverdine,strain,utilization
PYO_14,STR_1287,pyoverdine,strain,utilization
PYO_15,STR_1287,pyoverdine,strain,utilization
PYO_16,STR_1287,pyoverdine,strain,utilization
PYO_17,STR_1287,pyoverdine,strain,utilization
PYO_18,STR_1287,pyoverdine,strain,utilization
PYO_19,STR_1287,pyoverdine,strain,utilization
PYO_20,STR_1287,pyoverdine,strain,utilization
PYO_12,STR_1288,pyoverdine,strain,utilization
PYO_13,STR_1288,pyoverdine,strain,utilization
PYO_32,STR_1289,pyoverdine,strain,utilization
PYO_33,STR_1289,pyoverdine,strain,utilization
PYO_34,STR_1289,pyoverdine,strain,utilization
PYO_35,STR_1289,pyoverdine,strain,utilization
PYO_36,STR_1289,pyoverdine,strain,utilization
PYO_37,STR_1289,pyoverdine,strain,utilization
PYO_38,STR_1289,pyoverdine,strain,utilization
PYO_39,STR_1289,pyoverdine,strain,utilization
PYO_40,STR_1289,pyoverdine,strain,utilization
PYO_41,STR_1289,pyoverdine,strain,utilization
PYO_42,STR_1289,pyoverdine,strain,utilization
PYO_43,STR_1289,pyoverdine,strain,utilization
PYO_44,STR_1289,pyoverdine,strain,utilization
PYO_45,STR_1289,pyoverdine,strain,utilization
PYO_32,STR_1290,pyoverdine,strain,utilization
PYO_33,STR_1290,pyoverdine,strain,utilization
PYO_34,STR_1290,pyoverdine,strain,utilization
PYO_35,STR_1290,pyoverdine,strain,utilization
PYO_36,STR_1290,pyoverdine,strain,utilization
PYO_37,STR_1290,pyoverdine,strain,utilization
PYO_38,STR_1290,pyoverdine,strain,utilization
PYO_39,STR_1290,pyoverdine,strain,utilization
PYO_40,STR_1290,pyoverdine,strain,utilization
PYO_41,STR_1290,pyoverdine,strain,utilization
PYO_42,STR_1290,pyoverdine,strain,utilization
PYO_43,STR_1290,pyoverdine,strain,utilization
PYO_44,STR_1290,pyoverdine,strain,utilization
PYO_45,STR_1290,pyoverdine,strain,utilization
PYO_32,STR_1291,pyoverdine,strain,utilization
PYO_33,STR_1291,pyoverdine,strain,utilization
PYO_34,STR_1291,pyoverdine,strain,utilization
PYO_35,STR_1291,pyoverdine,strain,utilization
PYO_36,STR_1291,pyoverdine,strain,utilization
PYO_37,STR_1291,pyoverdine,strain,utilization
PYO_38,STR_1291,pyoverdine,strain,utilization
PYO_39,STR_1291,pyoverdine,strain,utilization
PYO_40,STR_1291,pyoverdine,strain,utilization
PYO_41,STR_1291,pyoverdine,strain,utilization
PYO_42,STR_1291,pyoverdine,strain,utilization
PYO_43,STR_1291,pyoverdine,strain,utilization
PYO_44,STR_1291,pyoverdine,strain,utilization
PYO_45,STR_1291,pyoverdine,strain,utilization
PYO_21,STR_1292,pyoverdine,strain,utilization
PYO_22,STR_1292,pyoverdine,strain,utilization
PYO_23,STR_1292,pyoverdine,strain,utilization
PYO_24,STR_1292,pyoverdine,strain,utilization
PYO_25,STR_1292,pyoverdine,strain,utilization
PYO_26,STR_1292,pyoverdine,strain,utilization
PYO_27,STR_1292,pyoverdine,strain,utilization
PYO_28,STR_1292,pyoverdine,strain,utilization
PYO_06,STR_1293,pyoverdine,strain,utilization
PYO_07,STR_1293,pyoverdine,strain,utilization
PYO_08,STR_1293,pyoverdine,strain,utilization
PYO_12,STR_1294,pyoverdine,strain,utilization
PYO_13,STR_1294,pyoverdine,strain,utilization
PYO_21,STR_1295,pyoverdine,strain,utilization
PYO_22,STR_1295,pyoverdine,strain,utilization
PYO_23,STR_1295,pyoverdine,strain,utilization
PYO_24,STR_1295,pyoverdine,strain,utilization
PYO_25,STR_1295,pyoverdine,strain,utilization
PYO_26,STR_1295,pyoverdine,strain,utilization
PYO_27,STR_1295,pyoverdine,strain,utilization
PYO_28,STR_1295,pyoverdine,strain,utilization
PYO_14,STR_1296,pyoverdine,strain,utilization
PYO_15,STR_1296,pyoverdine,strain,utilization
PYO_16,STR_1296,pyoverdine,strain,utilization
PYO_17,STR_1296,pyoverdine,strain,utilization
PYO_18,STR_1296,pyoverdine,strain,utilization
PYO_19,STR_1296,pyoverdine,strain,utilization
PYO_20,STR_1296,pyoverdine,strain,utilization
PYO_32,STR_1296,pyoverdine,strain,utilization
PYO_33,STR_1296,pyoverdine,strain,utilization
PYO_34,STR_1296,pyoverdine,strain,utilization
PYO_35,STR_1296,pyoverdine,strain,utilization
PYO_36,STR_1296,pyoverdine,strain,utilization
PYO_37,STR_1296,pyoverdine,strain,utilization
PYO_38,STR_1296,pyoverdine,strain,utilization
PYO_39,STR_1296,pyoverdine,strain,utilization
PYO_40,STR_1296,pyoverdine,strain,utilization
PYO_41,STR_1296,pyoverdine,strain,utilization
PYO_42,STR_1296,pyoverdine,strain,utilization
PYO_43,STR_1296,pyoverdine,strain,utilization
PYO_44,STR_1296,pyoverdine,strain,utilization
PYO_45,STR_1296,pyoverdine,strain,utilization
PYO_14,STR_1297,pyoverdine,strain,utilization
PYO_15,STR_1297,pyoverdine,strain,utilization
PYO_16,STR_1297,pyoverdine,strain,utilization
PYO_17,STR_1297,pyoverdine,strain,utilization
PYO_18,STR_1297,pyoverdine,strain,utilization
PYO_19,STR_1297,pyoverdine,strain,utilization
PYO_20,STR_1297,pyoverdine,strain,utilization
PYO_53,STR_1297,pyoverdine,strain,utilization
PYO_54,STR_1297,pyoverdine,strain,utilization
PYO_32,STR_1298,pyoverdine,strain,utilization
PYO_33,STR_1298,pyoverdine,strain,utilization
PYO_34,STR_1298,pyoverdine,strain,utilization
PYO_35,STR_1298,pyoverdine,strain,utilization
PYO_36,STR_1298,pyoverdine,strain,utilization
PYO_37,STR_1298,pyoverdine,strain,utilization
PYO_38,STR_1298,pyoverdine,strain,utilization
PYO_39,STR_1298,pyoverdine,strain,utilization
PYO_40,STR_1298,pyoverdine,strain,utilization
PYO_41,STR_1298,pyoverdine,strain,utilization
PYO_42,STR_1298,pyoverdine,strain,utilization
PYO_43,STR_1298,pyoverdine,strain,utilization
PYO_44,STR_1298,pyoverdine,strain,utilization
PYO_45,STR_1298,pyoverdine,strain,utilization
PYO_21,STR_1299,pyoverdine,strain,utilization
PYO_22,STR_1299,pyoverdine,strain,utilization
PYO_23,STR_1299,pyoverdine,strain,utilization
PYO_24,STR_1299,pyoverdine,strain,utilization
PYO_25,STR_1299,pyoverdine,strain,utilization
PYO_26,STR_1299,pyoverdine,strain,utilization
PYO_27,STR_1299,pyoverdine,strain,utilization
PYO_28,STR_1299,pyoverdine,strain,utilization
PYO_06,STR_1300,pyoverdine,strain,utilization
PYO_07,STR_1300,pyoverdine,strain,utilization
PYO_08,STR_1300,pyoverdine,strain,utilization
PYO_14,STR_1300,pyoverdine,strain,utilization
PYO_15,STR_1300,pyoverdine,strain,utilization
PYO_16,STR_1300,pyoverdine,strain,utilization
PYO_17,STR_1300,pyoverdine,strain,utilization
PYO_18,STR_1300,pyoverdine,strain,utilization
PYO_19,STR_1300,pyoverdine,strain,utilization
PYO_20,STR_1300,pyoverdine,strain,utilization
PYO_12,STR_1301,pyoverdine,strain,utilization
PYO_13,STR_1301,pyoverdine,strain,utilization
PYO_12,STR_1302,pyoverdine,strain,utilization
PYO_13,STR_1302,pyoverdine,strain,utilization
PYO_12,STR_1303,pyoverdine,strain,utilization
PYO_13,STR_1303,pyoverdine,strain,utilization
PYO_12,STR_1304,pyoverdine,strain,utilization
PYO_13,STR_1304,pyoverdine,strain,utilization
PYO_14,STR_1304,pyoverdine,strain,utilization
PYO_15,STR_1304,pyoverdine,strain,utilization
PYO_16,STR_1304,pyoverdine,strain,utilization
PYO_17,STR_1304,pyoverdine,strain,utilization
PYO_18,STR_1304,pyoverdine,strain,utilization
PYO_19,STR_1304,pyoverdine,strain,utilization
PYO_20,STR_1304,pyoverdine,strain,utilization
PYO_81,STR_1304,pyoverdine,strain,utilization
PYO_82,STR_1304,pyoverdine,strain,utilization
PYO_83,STR_1304,pyoverdine,strain,utilization
PYO_90,STR_1304,pyoverdine,strain,utilization
PYO_91,STR_1304,pyoverdine,strain,utilization
PYO_92,STR_1304,pyoverdine,strain,utilization
PYO_93,STR_1304,pyoverdine,strain,utilization
PYO_21,STR_1305,pyoverdine,strain,utilization
PYO_22,STR_1305,pyoverdine,strain,utilization
PYO_23,STR_1305,pyoverdine,strain,utilization
PYO_24,STR_1305,pyoverdine,strain,utilization
PYO_25,STR_1305,pyoverdine,strain,utilization
PYO_26,STR_1305,pyoverdine,strain,utilization
PYO_27,STR_1305,pyoverdine,strain,utilization
PYO_28,STR_1305,pyoverdine,strain,utilization
PYO_12,STR_1306,pyoverdine,strain,utilization
PYO_13,STR_1306,pyoverdine,strain,utilization
PYO_76,STR_1307,pyoverdine,strain,utilization
PYO_77,STR_1307,pyoverdine,strain,utilization
PYO_78,STR_1307,pyoverdine,strain,utilization
PYO_79,STR_1307,pyoverdine,strain,utilization
PYO_76,STR_1308,pyoverdine,strain,utilization
PYO_77,STR_1308,pyoverdine,strain,utilization
PYO_78,STR_1308,pyoverdine,strain,utilization
PYO_79,STR_1308,pyoverdine,strain,utilization
PYO_21,STR_1309,pyoverdine,strain,utilization
PYO_22,STR_1309,pyoverdine,strain,utilization
PYO_23,STR_1309,pyoverdine,strain,utilization
PYO_24,STR_1309,pyoverdine,strain,utilization
PYO_25,STR_1309,pyoverdine,strain,utilization
PYO_26,STR_1309,pyoverdine,strain,utilization
PYO_27,STR_1309,pyoverdine,strain,utilization
PYO_28,STR_1309,pyoverdine,strain,utilization
PYO_58,STR_1309,pyoverdine,strain,utilization
PYO_59,STR_1309,pyoverdine,strain,utilization
PYO_60,STR_1309,pyoverdine,strain,utilization
PYO_61,STR_1309,pyoverdine,strain,utilization
PYO_62,STR_1309,pyoverdine,strain,utilization
PYO_63,STR_1309,pyoverdine,strain,utilization
PYO_64,STR_1309,pyoverdine,strain,utilization
PYO_65,STR_1309,pyoverdine,strain,utilization
PYO_21,STR_1310,pyoverdine,strain,utilization
PYO_22,STR_1310,pyoverdine,strain,utilization
PYO_23,STR_1310,pyoverdine,strain,utilization
PYO_24,STR_1310,pyoverdine,strain,utilization
PYO_25,STR_1310,pyoverdine,strain,utilization
PYO_26,STR_1310,pyoverdine,strain,utilization
PYO_27,STR_1310,pyoverdine,strain,utilization
PYO_28,STR_1310,pyoverdine,strain,utilization
PYO_58,STR_1310,pyoverdine,strain,utilization
PYO_59,STR_1310,pyoverdine,strain,utilization
PYO_60,STR_1310,pyoverdine,strain,utilization
PYO_61,STR_1310,pyoverdine,strain,utilization
PYO_62,STR_1310,pyoverdine,strain,utilization
