source,target,source_type,target_type,edge_type
PYO_19,FG_113,pyoverdine,functional_group,utilization
PYO_20,FG_113,pyoverdine,functional_group,utilization
PYO_30,FG_113,pyoverdine,functional_group,utilization
PYO_31,FG_113,pyoverdine,functional_group,utilization
PYO_32,FG_113,pyoverdine,functional_group,utilization
PYO_33,FG_113,pyoverdine,functional_group,utilization
PYO_34,FG_113,pyoverdine,functional_group,utilization
PYO_35,FG_113,pyoverdine,functional_group,utilization
PYO_36,FG_113,pyoverdine,functional_group,utilization
PYO_37,FG_113,pyoverdine,functional_group,utilization
PYO_38,FG_113,pyoverdine,functional_group,utilization
PYO_39,FG_113,pyoverdine,functional_group,utilization
PYO_40,FG_113,pyoverdine,functional_group,utilization
PYO_41,FG_113,pyoverdine,functional_group,utilization
PYO_42,FG_113,pyoverdine,functional_group,utilization
PYO_43,FG_113,pyoverdine,functional_group,utilization
PYO_44,FG_113,pyoverdine,functional_group,utilization
PYO_45,FG_113,pyoverdine,functional_group,utilization
PYO_66,FG_113,pyoverdine,functional_group,utilization
PYO_14,FG_114,pyoverdine,functional_group,utilization
PYO_15,FG_114,pyoverdine,functional_group,utilization
PYO_16,FG_114,pyoverdine,functional_group,utilization
PYO_17,FG_114,pyoverdine,functional_group,utilization
PYO_18,FG_114,pyoverdine,functional_group,utilization
PYO_19,FG_114,pyoverdine,functional_group,utilization
PYO_20,FG_114,pyoverdine,functional_group,utilization
PYO_32,FG_114,pyoverdine,functional_group,utilization
PYO_33,FG_114,pyoverdine,functional_group,utilization
PYO_34,FG_114,pyoverdine,functional_group,utilization
PYO_35,FG_114,pyoverdine,functional_group,utilization
PYO_36,FG_114,pyoverdine,functional_group,utilization
PYO_37,FG_114,pyoverdine,functional_group,utilization
PYO_38,FG_114,pyoverdine,functional_group,utilization
PYO_39,FG_114,pyoverdine,functional_group,utilization
PYO_40,FG_114,pyoverdine,functional_group,utilization
PYO_41,FG_114,pyoverdine,functional_group,utilization
PYO_42,FG_114,pyoverdine,functional_group,utilization
PYO_43,FG_114,pyoverdine,functional_group,utilization
PYO_44,FG_114,pyoverdine,functional_group,utilization
PYO_45,FG_114,pyoverdine,functional_group,utilization
PYO_50,FG_114,pyoverdine,functional_group,utilization
PYO_51,FG_114,pyoverdine,functional_group,utilization
PYO_52,FG_114,pyoverdine,functional_group,utilization
PYO_14,FG_115,pyoverdine,functional_group,utilization
PYO_15,FG_115,pyoverdine,functional_group,utilization
PYO_16,FG_115,pyoverdine,functional_group,utilization
PYO_17,FG_115,pyoverdine,functional_group,utilization
PYO_18,FG_115,pyoverdine,functional_group,utilization
PYO_19,FG_115,pyoverdine,functional_group,utilization
PYO_20,FG_115,pyoverdine,functional_group,utilization
PYO_32,FG_115,pyoverdine,functional_group,utilization
PYO_33,FG_115,pyoverdine,functional_group,utilization
PYO_34,FG_115,pyoverdine,functional_group,utilization
PYO_35,FG_115,pyoverdine,functional_group,utilization
PYO_36,FG_115,pyoverdine,functional_group,utilization
PYO_37,FG_115,pyoverdine,functional_group,utilization
PYO_38,FG_115,pyoverdine,functional_group,utilization
PYO_39,FG_115,pyoverdine,functional_group,utilization
PYO_40,FG_115,pyoverdine,functional_group,utilization
PYO_41,FG_115,pyoverdine,functional_group,utilization
PYO_42,FG_115,pyoverdine,functional_group,utilization
PYO_43,FG_115,pyoverdine,functional_group,utilization
PYO_44,FG_115,pyoverdine,functional_group,utilization
PYO_45,FG_115,pyoverdine,functional_group,utilization
PYO_50,FG_115,pyoverdine,functional_group,utilization
PYO_51,FG_115,pyoverdine,functional_group,utilization
PYO_52,FG_115,pyoverdine,functional_group,utilization
PYO_66,FG_115,pyoverdine,functional_group,utilization
PYO_14,FG_116,pyoverdine,functional_group,utilization
PYO_15,FG_116,pyoverdine,functional_group,utilization
PYO_16,FG_116,pyoverdine,functional_group,utilization
PYO_17,FG_116,pyoverdine,functional_group,utilization
PYO_18,FG_116,pyoverdine,functional_group,utilization
PYO_19,FG_116,pyoverdine,functional_group,utilization
PYO_20,FG_116,pyoverdine,functional_group,utilization
PYO_32,FG_116,pyoverdine,functional_group,utilization
PYO_33,FG_116,pyoverdine,functional_group,utilization
PYO_34,FG_116,pyoverdine,functional_group,utilization
PYO_35,FG_116,pyoverdine,functional_group,utilization
PYO_36,FG_116,pyoverdine,functional_group,utilization
PYO_37,FG_116,pyoverdine,functional_group,utilization
PYO_38,FG_116,pyoverdine,functional_group,utilization
PYO_39,FG_116,pyoverdine,functional_group,utilization
PYO_40,FG_116,pyoverdine,functional_group,utilization
PYO_41,FG_116,pyoverdine,functional_group,utilization
PYO_42,FG_116,pyoverdine,functional_group,utilization
PYO_43,FG_116,pyoverdine,functional_group,utilization
PYO_44,FG_116,pyoverdine,functional_group,utilization
PYO_45,FG_116,pyoverdine,functional_group,utilization
PYO_50,FG_116,pyoverdine,functional_group,utilization
PYO_51,FG_116,pyoverdine,functional_group,utilization
PYO_52,FG_116,pyoverdine,functional_group,utilization
PYO_66,FG_116,pyoverdine,functional_group,utilization
PYO_67,FG_116,pyoverdine,functional_group,utilization
PYO_68,FG_116,pyoverdine,functional_group,utilization
PYO_69,FG_116,pyoverdine,functional_group,utilization
PYO_70,FG_116,pyoverdine,functional_group,utilization
PYO_71,FG_116,pyoverdine,functional_group,utilization
PYO_72,FG_116,pyoverdine,functional_group,utilization
PYO_14,FG_117,pyoverdine,functional_group,utilization
PYO_15,FG_117,pyoverdine,functional_group,utilization
PYO_16,FG_117,pyoverdine,functional_group,utilization
PYO_17,FG_117,pyoverdine,functional_group,utilization
PYO_18,FG_117,pyoverdine,functional_group,utilization
PYO_19,FG_117,pyoverdine,functional_group,utilization
PYO_20,FG_117,pyoverdine,functional_group,utilization
PYO_50,FG_117,pyoverdine,functional_group,utilization
PYO_51,FG_117,pyoverdine,functional_group,utilization
PYO_52,FG_117,pyoverdine,functional_group,utilization
PYO_14,FG_118,pyoverdine,functional_group,utilization
PYO_15,FG_118,pyoverdine,functional_group,utilization
PYO_16,FG_118,pyoverdine,functional_group,utilization
PYO_17,FG_118,pyoverdine,functional_group,utilization
PYO_18,FG_118,pyoverdine,functional_group,utilization
PYO_19,FG_118,pyoverdine,functional_group,utilization
PYO_20,FG_118,pyoverdine,functional_group,utilization
PYO_30,FG_118,pyoverdine,functional_group,utilization
PYO_31,FG_118,pyoverdine,functional_group,utilization
PYO_32,FG_118,pyoverdine,functional_group,utilization
PYO_33,FG_118,pyoverdine,functional_group,utilization
PYO_34,FG_118,pyoverdine,functional_group,utilization
PYO_35,FG_118,pyoverdine,functional_group,utilization
PYO_36,FG_118,pyoverdine,functional_group,utilization
PYO_37,FG_118,pyoverdine,functional_group,utilization
PYO_38,FG_118,pyoverdine,functional_group,utilization
PYO_39,FG_118,pyoverdine,functional_group,utilization
PYO_40,FG_118,pyoverdine,functional_group,utilization
PYO_41,FG_118,pyoverdine,functional_group,utilization
PYO_42,FG_118,pyoverdine,functional_group,utilization
PYO_43,FG_118,pyoverdine,functional_group,utilization
PYO_44,FG_118,pyoverdine,functional_group,utilization
PYO_45,FG_118,pyoverdine,functional_group,utilization
PYO_14,FG_119,pyoverdine,functional_group,utilization
PYO_15,FG_119,pyoverdine,functional_group,utilization
PYO_16,FG_119,pyoverdine,functional_group,utilization
PYO_17,FG_119,pyoverdine,functional_group,utilization
PYO_18,FG_119,pyoverdine,functional_group,utilization
PYO_19,FG_119,pyoverdine,functional_group,utilization
PYO_20,FG_119,pyoverdine,functional_group,utilization
PYO_32,FG_119,pyoverdine,functional_group,utilization
PYO_33,FG_119,pyoverdine,functional_group,utilization
PYO_34,FG_119,pyoverdine,functional_group,utilization
PYO_35,FG_119,pyoverdine,functional_group,utilization
PYO_36,FG_119,pyoverdine,functional_group,utilization
PYO_37,FG_119,pyoverdine,functional_group,utilization
PYO_38,FG_119,pyoverdine,functional_group,utilization
PYO_39,FG_119,pyoverdine,functional_group,utilization
PYO_40,FG_119,pyoverdine,functional_group,utilization
PYO_41,FG_119,pyoverdine,functional_group,utilization
PYO_42,FG_119,pyoverdine,functional_group,utilization
PYO_43,FG_119,pyoverdine,functional_group,utilization
PYO_44,FG_119,pyoverdine,functional_group,utilization
PYO_45,FG_119,pyoverdine,functional_group,utilization
PYO_66,FG_119,pyoverdine,functional_group,utilization
PYO_21,FG_120,pyoverdine,functional_group,utilization
PYO_22,FG_120,pyoverdine,functional_group,utilization
PYO_23,FG_120,pyoverdine,functional_group,utilization
PYO_24,FG_120,pyoverdine,functional_group,utilization
PYO_25,FG_120,pyoverdine,functional_group,utilization
PYO_26,FG_120,pyoverdine,functional_group,utilization
PYO_27,FG_120,pyoverdine,functional_group,utilization
PYO_28,FG_120,pyoverdine,functional_group,utilization
PYO_21,FG_121,pyoverdine,functional_group,utilization
PYO_22,FG_121,pyoverdine,functional_group,utilization
PYO_23,FG_121,pyoverdine,functional_group,utilization
PYO_24,FG_121,pyoverdine,functional_group,utilization
PYO_25,FG_121,pyoverdine,functional_group,utilization
PYO_26,FG_121,pyoverdine,functional_group,utilization
PYO_27,FG_121,pyoverdine,functional_group,utilization
PYO_28,FG_121,pyoverdine,functional_group,utilization
PYO_58,FG_121,pyoverdine,functional_group,utilization
PYO_59,FG_121,pyoverdine,functional_group,utilization
PYO_60,FG_121,pyoverdine,functional_group,utilization
PYO_61,FG_121,pyoverdine,functional_group,utilization
PYO_62,FG_121,pyoverdine,functional_group,utilization
PYO_63,FG_121,pyoverdine,functional_group,utilization
PYO_64,FG_121,pyoverdine,functional_group,utilization
PYO_65,FG_121,pyoverdine,functional_group,utilization
PYO_21,FG_122,pyoverdine,functional_group,utilization
PYO_22,FG_122,pyoverdine,functional_group,utilization
PYO_23,FG_122,pyoverdine,functional_group,utilization
PYO_24,FG_122,pyoverdine,functional_group,utilization
PYO_25,FG_122,pyoverdine,functional_group,utilization
PYO_26,FG_122,pyoverdine,functional_group,utilization
PYO_27,FG_122,pyoverdine,functional_group,utilization
PYO_28,FG_122,pyoverdine,functional_group,utilization
PYO_58,FG_122,pyoverdine,functional_group,utilization
PYO_59,FG_122,pyoverdine,functional_group,utilization
PYO_60,FG_122,pyoverdine,functional_group,utilization
PYO_61,FG_122,pyoverdine,functional_group,utilization
PYO_62,FG_122,pyoverdine,functional_group,utilization
PYO_63,FG_122,pyoverdine,functional_group,utilization
PYO_64,FG_122,pyoverdine,functional_group,utilization
PYO_65,FG_122,pyoverdine,functional_group,utilization
PYO_90,FG_122,pyoverdine,functional_group,utilization
PYO_91,FG_122,pyoverdine,functional_group,utilization
PYO_92,FG_122,pyoverdine,functional_group,utilization
PYO_93,FG_122,pyoverdine,functional_group,utilization
PYO_21,FG_123,pyoverdine,functional_group,utilization
PYO_22,FG_123,pyoverdine,functional_group,utilization
PYO_23,FG_123,pyoverdine,functional_group,utilization
PYO_24,FG_123,pyoverdine,functional_group,utilization
PYO_25,FG_123,pyoverdine,functional_group,utilization
PYO_26,FG_123,pyoverdine,functional_group,utilization
PYO_27,FG_123,pyoverdine,functional_group,utilization
PYO_28,FG_123,pyoverdine,functional_group,utilization
PYO_58,FG_123,pyoverdine,functional_group,utilization
PYO_59,FG_123,pyoverdine,functional_group,utilization
PYO_60,FG_123,pyoverdine,functional_group,utilization
PYO_61,FG_123,pyoverdine,functional_group,utilization
PYO_62,FG_123,pyoverdine,functional_group,utilization
PYO_63,FG_123,pyoverdine,functional_group,utilization
PYO_64,FG_123,pyoverdine,functional_group,utilization
PYO_65,FG_123,pyoverdine,functional_group,utilization
PYO_21,FG_124,pyoverdine,functional_group,utilization
PYO_22,FG_124,pyoverdine,functional_group,utilization
PYO_23,FG_124,pyoverdine,functional_group,utilization
PYO_24,FG_124,pyoverdine,functional_group,utilization
PYO_25,FG_124,pyoverdine,functional_group,utilization
PYO_26,FG_124,pyoverdine,functional_group,utilization
PYO_27,FG_124,pyoverdine,functional_group,utilization
PYO_28,FG_124,pyoverdine,functional_group,utilization
PYO_58,FG_124,pyoverdine,functional_group,utilization
PYO_59,FG_124,pyoverdine,functional_group,utilization
PYO_60,FG_124,pyoverdine,functional_group,utilization
PYO_61,FG_124,pyoverdine,functional_group,utilization
PYO_62,FG_124,pyoverdine,functional_group,utilization
PYO_63,FG_124,pyoverdine,functional_group,utilization
PYO_64,FG_124,pyoverdine,functional_group,utilization
PYO_65,FG_124,pyoverdine,functional_group,utilization
PYO_90,FG_124,pyoverdine,functional_group,utilization
PYO_91,FG_124,pyoverdine,functional_group,utilization
PYO_92,FG_124,pyoverdine,functional_group,utilization
PYO_93,FG_124,pyoverdine,functional_group,utilization
PYO_21,FG_125,pyoverdine,functional_group,utilization
PYO_22,FG_125,pyoverdine,functional_group,utilization
PYO_23,FG_125,pyoverdine,functional_group,utilization
PYO_24,FG_125,pyoverdine,functional_group,utilization
PYO_25,FG_125,pyoverdine,functional_group,utilization
PYO_26,FG_125,pyoverdine,functional_group,utilization
PYO_27,FG_125,pyoverdine,functional_group,utilization
PYO_28,FG_125,pyoverdine,functional_group,utilization
PYO_58,FG_125,pyoverdine,functional_group,utilization
PYO_59,FG_125,pyoverdine,functional_group,utilization
PYO_60,FG_125,pyoverdine,functional_group,utilization
PYO_61,FG_125,pyoverdine,functional_group,utilization
PYO_62,FG_125,pyoverdine,functional_group,utilization
PYO_63,FG_125,pyoverdine,functional_group,utilization
PYO_64,FG_125,pyoverdine,functional_group,utilization
PYO_65,FG_125,pyoverdine,functional_group,utilization
PYO_67,FG_125,pyoverdine,functional_group,utilization
PYO_68,FG_125,pyoverdine,functional_group,utilization
PYO_69,FG_125,pyoverdine,functional_group,utilization
PYO_70,FG_125,pyoverdine,functional_group,utilization
PYO_71,FG_125,pyoverdine,functional_group,utilization
PYO_72,FG_125,pyoverdine,functional_group,utilization
PYO_21,FG_126,pyoverdine,functional_group,utilization
PYO_22,FG_126,pyoverdine,functional_group,utilization
PYO_23,FG_126,pyoverdine,functional_group,utilization
PYO_24,FG_126,pyoverdine,functional_group,utilization
PYO_25,FG_126,pyoverdine,functional_group,utilization
PYO_26,FG_126,pyoverdine,functional_group,utilization
PYO_27,FG_126,pyoverdine,functional_group,utilization
PYO_28,FG_126,pyoverdine,functional_group,utilization
PYO_58,FG_126,pyoverdine,functional_group,utilization
PYO_59,FG_126,pyoverdine,functional_group,utilization
PYO_60,FG_126,pyoverdine,functional_group,utilization
PYO_61,FG_126,pyoverdine,functional_group,utilization
PYO_62,FG_126,pyoverdine,functional_group,utilization
PYO_63,FG_126,pyoverdine,functional_group,utilization
PYO_64,FG_126,pyoverdine,functional_group,utilization
PYO_65,FG_126,pyoverdine,functional_group,utilization
PYO_21,FG_127,pyoverdine,functional_group,utilization
PYO_22,FG_127,pyoverdine,functional_group,utilization
PYO_23,FG_127,pyoverdine,functional_group,utilization
PYO_24,FG_127,pyoverdine,functional_group,utilization
PYO_25,FG_127,pyoverdine,functional_group,utilization
PYO_26,FG_127,pyoverdine,functional_group,utilization
PYO_27,FG_127,pyoverdine,functional_group,utilization
PYO_28,FG_127,pyoverdine,functional_group,utilization
PYO_90,FG_127,pyoverdine,functional_group,utilization
PYO_91,FG_127,pyoverdine,functional_group,utilization
PYO_92,FG_127,pyoverdine,functional_group,utilization
PYO_93,FG_127,pyoverdine,functional_group,utilization
PYO_21,FG_128,pyoverdine,functional_group,utilization
PYO_22,FG_128,pyoverdine,functional_group,utilization
PYO_23,FG_128,pyoverdine,functional_group,utilization
PYO_24,FG_128,pyoverdine,functional_group,utilization
PYO_25,FG_128,pyoverdine,functional_group,utilization
PYO_26,FG_128,pyoverdine,functional_group,utilization
PYO_27,FG_128,pyoverdine,functional_group,utilization
PYO_28,FG_128,pyoverdine,functional_group,utilization
PYO_21,FG_129,pyoverdine,functional_group,utilization
PYO_22,FG_129,pyoverdine,functional_group,utilization
PYO_23,FG_129,pyoverdine,functional_group,utilization
PYO_24,FG_129,pyoverdine,functional_group,utilization
PYO_25,FG_129,pyoverdine,functional_group,utilization
PYO_26,FG_129,pyoverdine,functional_group,utilization
PYO_27,FG_129,pyoverdine,functional_group,utilization
PYO_28,FG_129,pyoverdine,functional_group,utilization
PYO_58,FG_129,pyoverdine,functional_group,utilization
PYO_59,FG_129,pyoverdine,functional_group,utilization
PYO_60,FG_129,pyoverdine,functional_group,utilization
PYO_61,FG_129,pyoverdine,functional_group,utilization
PYO_62,FG_129,pyoverdine,functional_group,utilization
PYO_63,FG_129,pyoverdine,functional_group,utilization
PYO_64,FG_129,pyoverdine,functional_group,utilization
PYO_65,FG_129,pyoverdine,functional_group,utilization
PYO_21,FG_130,pyoverdine,functional_group,utilization
PYO_22,FG_130,pyoverdine,functional_group,utilization
PYO_23,FG_130,pyoverdine,functional_group,utilization
PYO_24,FG_130,pyoverdine,functional_group,utilization
PYO_25,FG_130,pyoverdine,functional_group,utilization
PYO_26,FG_130,pyoverdine,functional_group,utilization
PYO_27,FG_130,pyoverdine,functional_group,utilization
PYO_28,FG_130,pyoverdine,functional_group,utilization
PYO_21,FG_132,pyoverdine,functional_group,utilization
PYO_22,FG_132,pyoverdine,functional_group,utilization
PYO_23,FG_132,pyoverdine,functional_group,utilization
PYO_24,FG_132,pyoverdine,functional_group,utilization
PYO_25,FG_132,pyoverdine,functional_group,utilization
PYO_26,FG_132,pyoverdine,functional_group,utilization
PYO_27,FG_132,pyoverdine,functional_group,utilization
PYO_28,FG_132,pyoverdine,functional_group,utilization
PYO_21,FG_134,pyoverdine,functional_group,utilization
PYO_22,FG_134,pyoverdine,functional_group,utilization
PYO_23,FG_134,pyoverdine,functional_group,utilization
PYO_24,FG_134,pyoverdine,functional_group,utilization
PYO_25,FG_134,pyoverdine,functional_group,utilization
PYO_26,FG_134,pyoverdine,functional_group,utilization
PYO_27,FG_134,pyoverdine,functional_group,utilization
PYO_28,FG_134,pyoverdine,functional_group,utilization
PYO_21,FG_135,pyoverdine,functional_group,utilization
PYO_22,FG_135,pyoverdine,functional_group,utilization
PYO_23,FG_135,pyoverdine,functional_group,utilization
PYO_24,FG_135,pyoverdine,functional_group,utilization
PYO_25,FG_135,pyoverdine,functional_group,utilization
PYO_26,FG_135,pyoverdine,functional_group,utilization
PYO_27,FG_135,pyoverdine,functional_group,utilization
PYO_28,FG_135,pyoverdine,functional_group,utilization
PYO_21,FG_136,pyoverdine,functional_group,utilization
PYO_22,FG_136,pyoverdine,functional_group,utilization
PYO_23,FG_136,pyoverdine,functional_group,utilization
PYO_24,FG_136,pyoverdine,functional_group,utilization
PYO_25,FG_136,pyoverdine,functional_group,utilization
PYO_26,FG_136,pyoverdine,functional_group,utilization
PYO_27,FG_136,pyoverdine,functional_group,utilization
PYO_28,FG_136,pyoverdine,functional_group,utilization
PYO_58,FG_136,pyoverdine,functional_group,utilization
PYO_59,FG_136,pyoverdine,functional_group,utilization
PYO_60,FG_136,pyoverdine,functional_group,utilization
PYO_61,FG_136,pyoverdine,functional_group,utilization
PYO_62,FG_136,pyoverdine,functional_group,utilization
PYO_63,FG_136,pyoverdine,functional_group,utilization
PYO_64,FG_136,pyoverdine,functional_group,utilization
PYO_65,FG_136,pyoverdine,functional_group,utilization
PYO_21,FG_137,pyoverdine,functional_group,utilization
PYO_22,FG_137,pyoverdine,functional_group,utilization
PYO_23,FG_137,pyoverdine,functional_group,utilization
PYO_24,FG_137,pyoverdine,functional_group,utilization
PYO_25,FG_137,pyoverdine,functional_group,utilization
PYO_26,FG_137,pyoverdine,functional_group,utilization
PYO_27,FG_137,pyoverdine,functional_group,utilization
PYO_28,FG_137,pyoverdine,functional_group,utilization
PYO_58,FG_137,pyoverdine,functional_group,utilization
PYO_59,FG_137,pyoverdine,functional_group,utilization
PYO_60,FG_137,pyoverdine,functional_group,utilization
PYO_61,FG_137,pyoverdine,functional_group,utilization
PYO_62,FG_137,pyoverdine,functional_group,utilization
PYO_63,FG_137,pyoverdine,functional_group,utilization
PYO_64,FG_137,pyoverdine,functional_group,utilization
PYO_65,FG_137,pyoverdine,functional_group,utilization
PYO_21,FG_138,pyoverdine,functional_group,utilization
PYO_22,FG_138,pyoverdine,functional_group,utilization
PYO_23,FG_138,pyoverdine,functional_group,utilization
PYO_24,FG_138,pyoverdine,functional_group,utilization
PYO_25,FG_138,pyoverdine,functional_group,utilization
PYO_26,FG_138,pyoverdine,functional_group,utilization
PYO_27,FG_138,pyoverdine,functional_group,utilization
PYO_28,FG_138,pyoverdine,functional_group,utilization
PYO_21,FG_139,pyoverdine,functional_group,utilization
PYO_22,FG_139,pyoverdine,functional_group,utilization
PYO_23,FG_139,pyoverdine,functional_group,utilization
PYO_24,FG_139,pyoverdine,functional_group,utilization
PYO_25,FG_139,pyoverdine,functional_group,utilization
PYO_26,FG_139,pyoverdine,functional_group,utilization
PYO_27,FG_139,pyoverdine,functional_group,utilization
PYO_28,FG_139,pyoverdine,functional_group,utilization
PYO_90,FG_139,pyoverdine,functional_group,utilization
PYO_91,FG_139,pyoverdine,functional_group,utilization
PYO_92,FG_139,pyoverdine,functional_group,utilization
PYO_93,FG_139,pyoverdine,functional_group,utilization
PYO_21,FG_140,pyoverdine,functional_group,utilization
PYO_22,FG_140,pyoverdine,functional_group,utilization
PYO_23,FG_140,pyoverdine,functional_group,utilization
PYO_24,FG_140,pyoverdine,functional_group,utilization
PYO_25,FG_140,pyoverdine,functional_group,utilization
PYO_26,FG_140,pyoverdine,functional_group,utilization
PYO_27,FG_140,pyoverdine,functional_group,utilization
PYO_28,FG_140,pyoverdine,functional_group,utilization
PYO_90,FG_140,pyoverdine,functional_group,utilization
PYO_91,FG_140,pyoverdine,functional_group,utilization
PYO_92,FG_140,pyoverdine,functional_group,utilization
PYO_93,FG_140,pyoverdine,functional_group,utilization
PYO_21,FG_141,pyoverdine,functional_group,utilization
PYO_22,FG_141,pyoverdine,functional_group,utilization
PYO_23,FG_141,pyoverdine,functional_group,utilization
PYO_24,FG_141,pyoverdine,functional_group,utilization
PYO_25,FG_141,pyoverdine,functional_group,utilization
PYO_26,FG_141,pyoverdine,functional_group,utilization
PYO_27,FG_141,pyoverdine,functional_group,utilization
PYO_28,FG_141,pyoverdine,functional_group,utilization
PYO_50,FG_141,pyoverdine,functional_group,utilization
PYO_51,FG_141,pyoverdine,functional_group,utilization
PYO_52,FG_141,pyoverdine,functional_group,utilization
PYO_58,FG_141,pyoverdine,functional_group,utilization
PYO_59,FG_141,pyoverdine,functional_group,utilization
PYO_60,FG_141,pyoverdine,functional_group,utilization
PYO_61,FG_141,pyoverdine,functional_group,utilization
PYO_62,FG_141,pyoverdine,functional_group,utilization
PYO_63,FG_141,pyoverdine,functional_group,utilization
PYO_64,FG_141,pyoverdine,functional_group,utilization
PYO_65,FG_141,pyoverdine,functional_group,utilization
PYO_21,FG_142,pyoverdine,functional_group,utilization
PYO_22,FG_142,pyoverdine,functional_group,utilization
PYO_23,FG_142,pyoverdine,functional_group,utilization
PYO_24,FG_142,pyoverdine,functional_group,utilization
PYO_25,FG_142,pyoverdine,functional_group,utilization
PYO_26,FG_142,pyoverdine,functional_group,utilization
PYO_27,FG_142,pyoverdine,functional_group,utilization
PYO_28,FG_142,pyoverdine,functional_group,utilization
PYO_50,FG_142,pyoverdine,functional_group,utilization
PYO_51,FG_142,pyoverdine,functional_group,utilization
PYO_52,FG_142,pyoverdine,functional_group,utilization
PYO_21,FG_143,pyoverdine,functional_group,utilization
PYO_22,FG_143,pyoverdine,functional_group,utilization
PYO_23,FG_143,pyoverdine,functional_group,utilization
PYO_24,FG_143,pyoverdine,functional_group,utilization
PYO_25,FG_143,pyoverdine,functional_group,utilization
PYO_26,FG_143,pyoverdine,functional_group,utilization
PYO_27,FG_143,pyoverdine,functional_group,utilization
PYO_28,FG_143,pyoverdine,functional_group,utilization
PYO_50,FG_143,pyoverdine,functional_group,utilization
PYO_51,FG_143,pyoverdine,functional_group,utilization
PYO_52,FG_143,pyoverdine,functional_group,utilization
PYO_90,FG_143,pyoverdine,functional_group,utilization
PYO_91,FG_143,pyoverdine,functional_group,utilization
PYO_92,FG_143,pyoverdine,functional_group,utilization
PYO_93,FG_143,pyoverdine,functional_group,utilization
PYO_21,FG_144,pyoverdine,functional_group,utilization
PYO_22,FG_144,pyoverdine,functional_group,utilization
PYO_23,FG_144,pyoverdine,functional_group,utilization
PYO_24,FG_144,pyoverdine,functional_group,utilization
PYO_25,FG_144,pyoverdine,functional_group,utilization
PYO_26,FG_144,pyoverdine,functional_group,utilization
PYO_27,FG_144,pyoverdine,functional_group,utilization
PYO_28,FG_144,pyoverdine,functional_group,utilization
PYO_21,FG_145,pyoverdine,functional_group,utilization
PYO_22,FG_145,pyoverdine,functional_group,utilization
PYO_23,FG_145,pyoverdine,functional_group,utilization
PYO_24,FG_145,pyoverdine,functional_group,utilization
PYO_25,FG_145,pyoverdine,functional_group,utilization
PYO_26,FG_145,pyoverdine,functional_group,utilization
PYO_27,FG_145,pyoverdine,functional_group,utilization
PYO_28,FG_145,pyoverdine,functional_group,utilization
PYO_29,FG_145,pyoverdine,functional_group,utilization
PYO_29,FG_146,pyoverdine,functional_group,utilization
PYO_14,FG_147,pyoverdine,functional_group,utilization
PYO_15,FG_147,pyoverdine,functional_group,utilization
PYO_16,FG_147,pyoverdine,functional_group,utilization
PYO_17,FG_147,pyoverdine,functional_group,utilization
PYO_18,FG_147,pyoverdine,functional_group,utilization
PYO_19,FG_147,pyoverdine,functional_group,utilization
PYO_20,FG_147,pyoverdine,functional_group,utilization
PYO_30,FG_147,pyoverdine,functional_group,utilization
PYO_31,FG_147,pyoverdine,functional_group,utilization
PYO_32,FG_147,pyoverdine,functional_group,utilization
PYO_33,FG_147,pyoverdine,functional_group,utilization
PYO_34,FG_147,pyoverdine,functional_group,utilization
PYO_35,FG_147,pyoverdine,functional_group,utilization
PYO_36,FG_147,pyoverdine,functional_group,utilization
PYO_37,FG_147,pyoverdine,functional_group,utilization
PYO_38,FG_147,pyoverdine,functional_group,utilization
PYO_39,FG_147,pyoverdine,functional_group,utilization
PYO_40,FG_147,pyoverdine,functional_group,utilization
PYO_41,FG_147,pyoverdine,functional_group,utilization
PYO_42,FG_147,pyoverdine,functional_group,utilization
PYO_43,FG_147,pyoverdine,functional_group,utilization
PYO_44,FG_147,pyoverdine,functional_group,utilization
PYO_45,FG_147,pyoverdine,functional_group,utilization
PYO_66,FG_147,pyoverdine,functional_group,utilization
PYO_14,FG_148,pyoverdine,functional_group,utilization
PYO_15,FG_148,pyoverdine,functional_group,utilization
PYO_16,FG_148,pyoverdine,functional_group,utilization
PYO_17,FG_148,pyoverdine,functional_group,utilization
PYO_18,FG_148,pyoverdine,functional_group,utilization
PYO_19,FG_148,pyoverdine,functional_group,utilization
PYO_20,FG_148,pyoverdine,functional_group,utilization
PYO_30,FG_148,pyoverdine,functional_group,utilization
PYO_31,FG_148,pyoverdine,functional_group,utilization
PYO_32,FG_148,pyoverdine,functional_group,utilization
PYO_33,FG_148,pyoverdine,functional_group,utilization
PYO_34,FG_148,pyoverdine,functional_group,utilization
PYO_35,FG_148,pyoverdine,functional_group,utilization
PYO_36,FG_148,pyoverdine,functional_group,utilization
PYO_37,FG_148,pyoverdine,functional_group,utilization
PYO_38,FG_148,pyoverdine,functional_group,utilization
PYO_39,FG_148,pyoverdine,functional_group,utilization
PYO_40,FG_148,pyoverdine,functional_group,utilization
PYO_41,FG_148,pyoverdine,functional_group,utilization
PYO_42,FG_148,pyoverdine,functional_group,utilization
PYO_43,FG_148,pyoverdine,functional_group,utilization
PYO_44,FG_148,pyoverdine,functional_group,utilization
PYO_45,FG_148,pyoverdine,functional_group,utilization
PYO_32,FG_149,pyoverdine,functional_group,utilization
PYO_33,FG_149,pyoverdine,functional_group,utilization
PYO_34,FG_149,pyoverdine,functional_group,utilization
